chr	start	end
chr2	202209791	202209933
chr10	1814373	1814789
chr11	1230143	1230538
chr10	130501397	130501707
chr15	79912181	79912663
chr3	8905608	8909743
chrX	21359034	21359144
chr17	16117155	16117711
chr1	169414311	169414525
chr20	21167909	21172253
chr1	5344581	5345134
chr7	152072253	152072369
chr5	19268461	19269605
chr14	103102810	103102959
chr15	82238343	82239834
chr4	64834567	64834959
chr6	150856802	150856997
chr6	54785246	54786040
chr11	7769346	7769484
chr8	4691929	4692276
chr7	52090514	52090802
chr6	154444002	154444212
chr2	102023928	102024256
chr8	92531550	92531792
chr17	5484454	5484795
chr10	59013835	59015101
chr6	153407002	153407224
chr17	10053223	10053493
chr6	72993245	72993638
chr8	4736780	4737048
chrY	15009076	15009719
chr1	188890544	188890676
chr3	3099711	3100012
chr3	99390990	99391276
chr8	3374486	3374812
chr3	105499784	105500150
chr5	60570102	60570395
chr18	275646	275903
chr3	1142030	1142396
chr5	21114176	21114527
chr1	165853183	165853351
chr15	82820187	82823573
chr2	108316598	108316732
chr9	22130985	22131696
chr13	49844790	49867188
chr19	57206365	57206721
chr15	88310698	88311013
chr17	3517702	3517831
chr18	52991874	52992148
chr4	156955947	156956105
chr9	10321868	10326829
chr1	167691718	167692804
chr11	130805395	130805691
chr2	97470115	97470473
chr5	671684	672040
chr17	18347671	18348162
chr13	51355436	51355954
chr6	156795755	156795955
chr12	21244395	21244730
chr19	23397471	23398268
chr4	60140793	60140912
chr6	150128290	150128671
chr11	6366592	6366942
chr3	100097436	100097827
chr15	86773709	86773809
chr11	57611714	57611895
chr2	77499141	77499439
chr3	97219488	97219756
chr8	2427957	2428280
chr14	100694012	100694237
chr22	17889651	17890115
chr8	92499181	92503696
chr2	203362548	203362804
chr7	400476	401527
chr3	103802174	103802267
chr2	5193778	5194361
chr16	84805122	84806676
chr18	56661701	56662146
chr6	51969329	51969394
chr19	44530607	44530935
chr3	105837517	105837691
chr15	74339708	74339834
chr22	28787659	28788300
chr19	51527700	51528046
chr11	62074816	62074982
chr4	57187750	57188220
chr8	4969091	4969587
chr1	179763855	179763993
chr1	196966542	196966696
chr14	104641231	104641523
chr1	189743890	189744014
chr4	168796419	168796767
chr9	141025758	141025904
chr13	29306526	29306906
chr13	40522197	40522654
chr11	59193213	59193560
chr16	398100	398347
chr2	104321057	104321406
chr15	83490577	83490842
chr7	13956223	13956399
chr19	43909261	43909574
chr4	47411544	47411763
chr10	132443374	132443471
chr4	137070531	137070770
chr1	146523825	146523978
chr7	114359804	114359939
chr6	46645859	46650725
chr2	1651008	1651200
chr4	149354027	149354151
chr3	89459164	89462411
chr18	6021669	6021893
chr2	2937006	2937265
chr19	35043455	35043817
chr1	118711586	118711756
chr19	56380111	56380404
chr10	130040139	130040693
chr5	2505709	2505924
chr14	22141658	22143143
chr7	50300488	50301022
chr2	98680737	98680885
chr2	117214579	117214771
chr9	21061435	21061625
chr8	573755	573841
chr22	29424330	29424462
chr19	53736629	53737091
chr10	47565987	47566273
chr17	16720879	16721328
chr2	115987993	115988687
chr6	54537660	54538236
chr6	167282325	167282751
chr13	45717508	45719966
chr4	169478859	169479197
chr2	93927	94990
chr5	9867051	9867279
chr12	126034031	126034243
chr2	98068368	98068516
chr14	101086822	101087059
chr3	88153772	88153890
chr16	58383367	58383669
chr7	7487165	7487398
chr16	84424635	84424810
chr17	26117178	26117339
chr17	27842164	27842316
chr16	58089841	58090015
chr8	5642301	5642659
chr1	158998058	158998430
chr15	90659166	90659696
chr8	43187539	43187737
chr14	20335485	20340908
chr12	10007887	10008296
chr11	9191494	9191865
chr17	28357763	28358115
chr1	239076902	239077053
chr11	2583459	2583799
chr11	131587412	131587949
chr14	20623843	20624166
chr10	133991758	133992270
chr1	237470993	237472603
chr14	102443754	102444150
chr10	121311347	121311501
chr5	21714088	21714877
chr3	8754546	8754690
chr1	239911763	239912123
chrX	138905461	138905802
chr11	134902340	134902736
chr14	100574971	100575213
chr11	63952366	63952517
chr22	16429447	16430876
chr16	1914034	1923236
chr1	195773423	195773572
chr4	56949290	56949635
chr3	95845081	95846182
chr13	28650249	28650387
chr12	126566974	126567675
chr3	105564956	105565359
chr18	9638538	9638724
chr11	62467453	62467734
chr2	75430863	75431004
chr10	59688138	59689350
chr16	85920471	85920799
chr14	98760836	98761047
chr14	98072617	98073194
chr16	86238474	86239687
chr14	100014128	100014522
chr8	48534396	48534563
chr1	191592241	191592519
chr12	779501	779710
chr3	104703199	104706141
chr2	192145050	192145383
chr11	126736060	126736277
chr11	59966158	59966593
chr16	86067738	86068062
chr14	102094139	102094301
chr2	196382583	196382766
chr11	8079285	8079578
chr1	182271386	182272545
chr12	7475350	7475742
chr10	46901623	46901873
chr11	134558245	134558473
chr19	56175132	56175545
chr20	1658381	1658704
chrX	119106516	119106729
chr6	165253679	165254715
chr8	47837854	47837983
chr1	6185839	6185925
chr1	243893415	243893604
chr12	25859303	25859503
chr13	25524759	25525079
chr11	62719821	62719973
chr17	9111991	9113139
chr8	92723617	92724066
chr6	53576525	53576690
chr5	3042491	3042605
chr11	133383075	133383597
chr8	2193607	2194305
chr10	134815191	134815779
chr3	107384572	107384854
chr3	6498409	6498789
chr6	164834700	164834904
chr2	174651116	174651225
chr16	84520607	84521312
chr12	126921513	126921678
chr11	59916537	59917354
chr7	49158774	49158976
chr14	22220173	22220822
chr20	15592282	15592507
chr9	19043594	19043757
chr5	22880529	22881061
chr9	69571390	69572301
chr3	531644	532025
chr19	41619614	41619991
chr20	4022771	4023140
chr8	2547037	2547229
chr5	15752148	15752364
chr22	25865222	25865536
chr8	4151967	4152281
chr19	57253105	57253550
chr17	27861225	27861585
chr21	25030711	25031071
chr9	76711793	76712000
chr10	133238333	133238434
chr10	57789036	57789310
chr1	159080200	159080391
chr8	1780608	1781334
chr11	4653613	4653962
chr6	48498153	48498290
chr12	11450449	11450618
chr20	14468043	14472502
chr2	6500586	6500720
chr14	20476247	20477335
chr20	7852831	7853072
chr7	115075940	115077001
chr7	50324153	50325275
chr1	241704412	241705631
chr12	3005104	3005277
chr3	105279118	105279320
chr2	5573649	5573905
chr17	5268839	5269716
chr19	33539443	33539990
chr9	36395800	36395900
chr16	90217675	90217822
chr9	7317765	7317981
chr2	184508377	184508668
chr15	86502782	86502923
chr5	18862534	18862833
chr19	48772026	48772390
chr2	207297615	207297713
chrX	105250562	105251536
chr8	4536805	4536920
chr5	58879387	58879547
chr22	48384324	48388305
chr9	140890688	140891039
chr13	32142570	32142840
chr6	51322107	51322434
chr3	8417983	8418332
chr11	62593397	62593774
chr1	198042032	198042188
chr1	178844381	178844703
chr22	26896489	26896718
chr17	26602721	26603014
chr2	102131195	102131580
chr3	8257765	8258296
chr19	53670715	53671050
chr17	25395133	25395500
chr16	34017476	34017701
chr9	42303011	42304550
chr20	13757675	13758040
chr15	83799566	83800447
chr13	29057442	29057691
chr11	5702980	5703669
chr10	45977493	45977666
chr3	95346940	95347662
chr14	99299213	99299295
chr5	50493155	50493232
chr20	14406848	14407224
chr5	17865785	17866071
chr4	70160181	70161302
chr17	20832321	20832485
chr20	21245045	21245224
chr5	50157026	50157363
chr21	24271814	24272119
chr16	57517245	57517935
chr4	156401569	156401824
chr8	50867308	50867518
chr1	184705243	184712929
chr1	147252809	147253291
chr19	55569154	55569463
chr17	12750489	12751215
chr3	8656482	8656648
chr5	55092849	55093260
chr4	74626114	74626239
chr1	4280285	4280661
chr11	129065628	129065855
chr2	76824785	76825176
chr20	18251439	18251611
chr6	158640066	158640167
chr19	56851932	56852143
chr14	104598421	104598814
chr17	15882666	15882793
chr7	52702291	52702419
chr17	3579642	3580005
chr4	146786871	146787205
chr19	34936584	34936842
chr10	122064082	122064152
chr6	53587162	53587475
chr21	29643537	29643953
chr4	150554319	150554468
chr7	1175729	1176066
chr1	185199720	185200068
chr10	54431794	54431961
chr8	3594250	3594670
chr3	106621311	106622953
chr10	122269303	122269629
chr1	178595631	178595934
chr11	9101560	9101723
chr19	34941249	34943201
chr18	38972444	38972687
chr8	42648503	42648840
chr20	4573508	4573855
chr9	77519571	77519922
chr2	208170385	208170596
chr11	9447599	9447819
chr2	175215211	175215558
chr14	22610589	22610726
chr1	184519708	184519794
chr21	29695650	29696465
chr19	44668424	44668938
chr2	97510665	97511318
chr14	19411931	19412360
chr20	5317763	5318037
chr9	14312048	14312828
chr1	159432747	159433083
chr5	4612257	4612586
chr1	167457708	167457891
chr4	75836488	75836804
chr12	23627046	23627309
chr1	182466789	182467191
chr6	151247190	151247347
chr1	147871383	147871721
chr11	133533429	133533770
chr14	101612355	101612894
chr11	133042493	133046260
chr8	48568127	48568509
chr8	93123031	93123259
chr9	78479274	78479581
chr14	20715141	20715345
chr4	53774565	53775186
chr8	49791922	49792056
chr2	185504372	185510010
chr1	178701006	178701205
chrX	47075432	47075552
chr9	27905633	27905828
chr8	3781582	3781906
chr2	175827263	175827384
chr11	56441080	56442165
chr21	10515139	10516212
chr1	117423872	117423987
chr11	128509890	128511631
chr9	75718238	75721814
chrX	150294212	150294309
chr8	43286637	43286881
chr3	7755030	7756192
chr5	180879673	180879856
chrX	36211191	36211393
chr3	196796590	196796729
chr19	57903180	57903551
chr16	50351780	50351893
chr11	761923	762221
chr12	131775352	131775631
chr17	16425270	16425385
chr12	8167437	8173760
chr17	10812645	10813244
chr9	42083576	42083734
chr3	106247863	106248186
chr14	106900768	106900981
chr11	5398136	5398641
chr15	98270176	98270508
chr10	38164233	38164466
chr10	120193463	120193605
chrX	28696273	28696501
chr20	14058956	14059139
chr19	23640382	23641102
chr3	88299430	88299690
chr3	96650248	96650371
chr1	179316475	179316826
chr1	189132225	189132524
chr16	48698543	48699095
chr8	48262409	48262760
chr1	159123353	159124003
chr5	14715007	14715102
chr20	24053801	24054214
chr7	52226671	52226929
chr3	98794383	98794927
chr9	139775243	139775564
chr5	50843754	50843979
chr9	44644309	44645266
chr6	71370430	71370611
chr17	20853866	20854200
chr10	131297821	131298066
chr16	50784042	50784454
chr11	4224506	4224914
chr19	55829249	55829596
chr16	1664039	1664571
chr10	54410249	54413051
chr1	236378525	236379130
chr11	6647420	6647804
chr14	21301841	21302019
chr5	14322393	14322617
chr16	58325406	58327002
chr4	138722660	138723096
chr17	3235943	3236201
chr15	89026058	89026641
chr4	66563776	66565146
chr12	17947329	17948170
chr2	81867655	81867810
chr1	189451819	189452155
chr17	12972726	12972900
chr10	57369066	57369296
chr8	47440025	47440477
chr12	11279625	11279841
chr2	119116926	119117119
chr3	99377242	99377659
chr20	3122549	3123480
chr21	35697168	35697248
chr8	91975382	91976006
chr13	43543586	43543743
chr14	102334682	102336832
chrX	43665195	43665491
chr1	395889	401250
chr11	62036495	62036855
chr17	2926405	2926722
chr17	14715153	14715326
chr20	10947844	10948054
chrX	119023510	119024058
chr7	48388009	48388287
chr20	11758648	11758983
chr17	482281	483365
chr19	53501110	53501432
chr6	167715270	167715461
chr1	167754259	167754433
chr19	52952925	52953073
chr12	17426753	17427050
chr2	79216676	79217454
chr9	65804470	65804825
chr16	49085059	49085187
chr7	49348490	49349366
chr2	176414581	176414747
chr15	99900795	99901187
chr15	86790775	86791062
chr22	27235513	27236002
chr16	87894206	87894427
chr2	98646283	98646640
chr15	85988324	85988477
chr17	12051405	12051674
chr9	35965647	35965894
chr6	50176339	50177230
chr7	65678488	65678605
chr2	79485712	79485879
chr10	56426646	56426751
chr5	20993129	20993508
chr4	54126049	54126953
chr6	73856786	73857098
chr1	182204572	182205524
chr15	75830443	75830736
chr4	169196733	169196915
chr13	34831667	34832154
chr4	73361865	73363572
chr6	73997866	73999187
chr12	7564811	7565595
chr11	61770779	61771110
chr9	73574618	73574892
chrX	45529077	45529789
chr4	44794567	44794666
chr3	104651497	104651683
chr1	192851002	192851824
chr15	100366480	100366748
chr10	5139566	5140066
chr12	26201129	26201498
chr20	29956697	29958219
chr17	14232840	14233432
chr3	94643642	94643850
chr2	96342804	96343039
chrX	37273827	37274197
chr12	10796173	10796535
chr10	45067449	45067573
chr9	78268497	78268755
chr22	29164136	29164399
chr9	35815995	35817245
chr1	159920763	159920961
chr16	34951594	34951872
chr20	20095815	20096125
chr1	196712990	196713092
chr12	2423020	2423467
chr19	23518431	23519308
chr2	3132771	3133456
chr2	175003724	175004086
chr6	72422679	72422861
chr3	96025701	96025786
chr17	12058015	12058357
chr2	117685259	117685505
chr20	18323256	18323364
chr5	13847037	13848090
chr8	5603000	5603198
chr2	4967880	4974612
chr1	117983603	117984190
chr13	42826048	42826347
chr1	167002103	167002343
chr1	237891604	237891956
chr9	12498589	12498969
chr14	100059540	100059710
chr8	50156548	50157296
chr21	24772234	24772313
chr1	191646187	191647260
chr2	201988862	201989974
chr12	6555304	6555503
chr19	58572917	58573041
chr7	912198	912516
chr11	48364551	48364776
chr22	35888323	35888502
chr10	1417906	1418280
chr1	120330622	120330938
chr19	23179035	23180945
chr3	1151044	1151382
chr8	93191726	93192180
chr14	20874771	20875237
chr14	19356093	19356524
chr1	189207287	189207948
chr16	30408208	30408612
chr16	50786650	50787011
chr7	48105259	48105516
chr15	80372559	80372688
chr5	14170559	14170760
chr8	5956075	5956236
chr10	53935088	53935430
chr22	50782970	50784074
chr19	53435383	53435727
chr7	47725180	47726974
chr1	116195534	116195798
chr2	6157298	6157575
chr5	55005737	55005950
chr2	4780762	4781101
chr11	1771430	1771556
chr3	197061389	197062033
chr1	240371453	240371796
chr9	33123754	33123956
chr13	29919129	29919415
chr6	70118669	70119017
chr11	133154357	133157491
chr1	188670809	188671025
chr3	102056086	102056281
chr8	47914204	47914568
chr12	24819956	24820190
chr12	6250359	6250912
chr2	199751392	199751528
chr1	194475819	194475925
chr17	20124800	20125159
chr8	49696960	49697095
chr8	48056375	48056715
chr14	20978664	20979056
chr17	14331104	14331305
chr21	31530526	31530662
chr3	87391074	87391413
chr9	42301372	42301518
chr19	51216684	51216878
chr1	243032058	243032169
chr11	127432680	127433030
chr9	83488551	83488815
chr10	50376431	50376981
chr10	126854235	126854336
chrX	14363021	14363389
chr8	1808661	1808924
chr1	158544010	158544336
chr11	48625366	48626632
chr7	48824678	48825408
chr22	16291466	16291801
chr6	69383585	69384804
chr9	15519476	15519710
chr1	116595183	116595316
chr22	46194692	46194831
chr16	89342115	89342310
chr5	15501849	15502457
chr1	347770	347853
chr10	43309489	43309708
chr11	9362909	9363605
chr2	113966254	113966444
chr15	74411733	74412189
chr3	88861942	88863114
chr5	53906550	53906774
chr9	13268996	13269303
chr8	4140390	4140529
chr11	131260130	131260294
chr3	99007818	99007969
chr3	93585448	93585733
chr4	67294807	67295144
chr17	18446259	18446581
chr10	49686626	49686973
chr11	63470262	63470563
chr9	68741196	68741478
chr13	32922297	32922507
chr15	86010737	86010968
chr9	10468363	10468599
chr17	8979741	8980263
chr5	51083928	51084287
chr20	14429576	14429734
chr5	180092672	180093054
chr1	240656088	240656364
chr2	109421538	109426654
chr10	58986557	58991133
chr2	8222555	8222797
chr21	25474878	25475239
chr15	96870754	96871021
chr20	8927515	8927713
chr18	35730644	35730712
chr10	122683154	122683431
chr8	4124708	4124873
chr18	39537987	39538328
chr16	88998683	88999079
chrX	44193196	44193316
chr19	36105129	36105296
chr20	79889	80110
chr6	48299124	48299308
chr6	152143934	152144076
chr16	86238414	86239555
chr20	16435183	16435506
chr9	28969682	28969804
chr18	68795570	68796637
chr14	21618737	21619484
chr7	14586863	14587553
chr11	3854793	3855011
chr1	186258243	186258547
chr12	128199131	128199259
chr5	26180684	26180970
chr7	52639888	52640080
chr5	975626	975870
chr10	56051662	56052239
chr21	23516211	23516592
chr4	133197815	133202007
chr6	45364062	45364358
chr9	6878798	6879052
chr21	22572089	22572240
chr8	42358442	42359007
chr16	57470864	57471193
chr20	23377507	23378814
chr1	1540022	1540207
chr17	10734270	10734530
chr12	24473140	24473260
chr1	157214505	157214715
chr3	3695499	3695624
chr5	24130494	24130677
chr18	38930559	38931090
chr11	127047893	127048208
chr1	159022070	159022765
chr15	91941394	91942214
chr2	193243133	193243479
chr16	57007342	57007550
chr20	24091993	24092181
chr5	256945	257306
chr17	25627433	25627584
chr9	4687827	4688151
chr4	151737523	151738258
chr11	6937695	6938044
chr5	54720647	54720890
chr19	44503255	44503621
chr1	167343760	167343920
chr10	5262235	5262582
chr12	12596596	12596759
chr2	186974642	186975639
chr13	36265828	36266209
chr12	130431856	130431935
chr3	94696619	94706397
chr1	143709655	143710027
chr2	870884	871244
chr14	20161320	20161641
chr10	121774067	121778375
chr2	97037982	97038331
chr13	22640361	22640501
chr19	53466237	53466473
chr19	53380625	53380908
chr8	4908383	4908484
chr17	12586428	12586639
chr7	62631947	62632290
chr18	49079391	49079736
chr16	48580034	48580256
chr3	96683276	96683424
chr7	48965522	48965752
chr5	5967932	5970396
chr2	204556408	204556647
chr17	18421026	18421313
chr16	58317855	58318180
chr19	23013144	23013494
chr10	4765043	4766011
chr8	48728771	48729082
chr17	16773169	16773288
chr5	21118471	21120393
chr15	26117784	26118141
chr10	123936259	123936660
chr19	45494805	45496208
chr7	849500	849814
chr7	14714443	14714904
chr15	75912982	75913144
chr4	62282030	62282461
chr9	8708347	8708618
chr12	5912413	5912659
chr6	50572012	50573339
chr12	126122240	126122487
chr2	208332439	208332735
chr8	4527285	4527441
chr11	4337355	4337456
chr7	14008432	14008733
chr2	101670407	101670764
chr1	119213848	119213924
chr3	95649549	95649926
