chr	start	end
chr2_KI270774v1_alt	216690	217722
chr9_KI270717v1_random	14446	14970
chr22_KI270736v1_random	35830	36038
chr5_KI270898v1_alt	114244	114568
chr4_KI270786v1_alt	225439	225805
chr1_KI270706v1_random	152471	153305
chr14_KI270725v1_random	69119	69383
chr18_KI270912v1_alt	106885	107030
chr19_KI270922v1_alt	17168	17374
chr19_KI270890v1_alt	96227	96344
chr1_KI270714v1_random	35292	35478
chr9_GL383542v1_alt	20267	20418
chr13_KI270841v1_alt	12971	14747
chr21_GL383579v2_alt	181233	181340
chr3_KI270779v1_alt	6726	6873
chr17_GL000205v2_random	23317	24811
chrY_KI270740v1_random	29602	30737
chr18_KI270912v1_alt	103287	103615
chr16_KI270856v1_alt	32005	32249
chr9_KI270718v1_random	4890	5841
chr19_GL383576v1_alt	89603	90531
chr21_GL383579v2_alt	197625	198697
chr22_KI270734v1_random	74158	74509
chr3_KI270935v1_alt	16012	16257
chr7_KI270807v1_alt	31902	32025
chrX_KI270913v1_alt	194569	195086
chr4_GL383528v1_alt	240090	240200
chr16_GL383557v1_alt	6157	6909
chr1_KI270766v1_alt	2571	2885
chr1_KI270766v1_alt	67945	68195
chr21_GL383579v2_alt	139663	139941
chr19_KI270918v1_alt	77023	77421
chr6_GL000255v2_alt	2159104	2159522
chr2_GL383522v1_alt	116424	116689
chr19_KI270917v1_alt	106441	106631
chr7_KI270804v1_alt	75517	76479
chr2_KI270774v1_alt	145363	145505
chr8_KI270818v1_alt	87920	88258
chr12_GL877876v1_alt	123805	124449
chr12_GL877876v1_alt	155468	155839
chr7_KI270807v1_alt	43425	43707
chr19_KI270867v1_alt	28369	28519
chr1_KI270709v1_random	42592	42928
chr5_KI270795v1_alt	51738	52300
chr11_KI270829v1_alt	30157	30543
chr1_KI270766v1_alt	209269	209412
chr17_KI270910v1_alt	9429	10287
chr6_KI270758v1_alt	16087	16591
chr2_GL383522v1_alt	27160	27394
chr19_KI270883v1_alt	123402	123703
chr17_KI270860v1_alt	39675	40043
chr12_KI270835v1_alt	45143	45375
chr3_GL383526v1_alt	101969	104485
chr6_KI270798v1_alt	153837	153950
chr19_KI270883v1_alt	109532	109884
chr5_KI270898v1_alt	83462	84483
chr5_GL383531v1_alt	30872	31023
chr21_KI270874v1_alt	83200	83559
chr9_GL383539v1_alt	78454	78742
chr17_KI270910v1_alt	47224	47359
chr4_KI270925v1_alt	458182	458792
chr16_KI270854v1_alt	118664	118947
chr2_KI270769v1_alt	61849	62203
chr8_KI270900v1_alt	149982	150329
chr14_KI270722v1_random	144233	144477
chr19_GL383576v1_alt	101836	102405
chr1_GL383518v1_alt	176752	177056
chr18_GL383568v1_alt	90784	91220
chr7_KI270806v1_alt	116565	116737
chr7_KI270806v1_alt	76348	76890
chr6_GL383533v1_alt	38728	39431
chr3_KI270780v1_alt	127240	127952
chr14_GL000194v1_random	80238	80579
chr10_KI270824v1_alt	120364	120511
chr17_GL000258v2_alt	1631260	1631383
chr17_GL000258v2_alt	1349059	1349223
chr1_KI270713v1_random	36039	36203
chr7_KI270807v1_alt	94819	95146
chr19_GL949753v2_alt	315180	317048
chr19_KI270930v1_alt	55676	55856
chr19_KI270923v1_alt	184178	185198
chr17_KI270858v1_alt	80356	81953
chr12_GL383552v1_alt	27962	29355
chr17_KI270729v1_random	36924	37288
chr2_KI270893v1_alt	49606	49740
chr17_KI270907v1_alt	67428	67650
chr17_JH159148v1_alt	52991	53214
chr9_GL383539v1_alt	56685	56866
chr12_KI270836v1_alt	17793	18029
chr5_KI270795v1_alt	21399	21981
chr15_GL383554v1_alt	151973	152947
chr17_GL383566v1_alt	5302	5466
chr1_KI270765v1_alt	102795	103006
chr14_GL000194v1_random	119067	119446
chr19_GL949753v2_alt	246229	246483
chr14_KI270844v1_alt	28965	29071
chr17_GL000258v2_alt	515348	515469
chr9_GL383541v1_alt	10410	11009
chr8_KI270926v1_alt	212871	213226
chr5_GL383531v1_alt	105194	105304
chr17_KI270910v1_alt	20448	21196
chr6_KI270802v1_alt	31185	31469
chr12_GL877876v1_alt	142095	158076
chr8_KI270814v1_alt	25762	26216
chr17_GL000205v2_random	43174	44046
chr1_KI270712v1_random	119634	121301
chr3_KI270782v1_alt	128807	129330
chr19_KI270917v1_alt	90632	90876
chr10_GL383546v1_alt	286657	286982
chr22_GL383582v2_alt	75916	77564
chr22_KI270737v1_random	51223	51327
chr14_KI270724v1_random	12626	13083
chr2_KI270715v1_random	112154	112504
chr4_KI270896v1_alt	205418	205711
chr8_KI270822v1_alt	9911	10318
chr12_KI270836v1_alt	45807	46164
chr3_KI270780v1_alt	186999	187342
chr19_GL383574v1_alt	71595	72466
chr11_KI270903v1_alt	67134	67612
chr13_KI270843v1_alt	49858	50027
chr17_GL383566v1_alt	46419	46580
chr7_KI270808v1_alt	176768	176907
chr1_KI270707v1_random	27103	29711
chr19_KI270886v1_alt	54675	54970
chr11_KI270827v1_alt	55600	55969
chr4_GL383527v1_alt	98832	99014
chr19_KI270929v1_alt	70697	72047
chr19_KI270890v1_alt	143216	143520
chr3_KI270936v1_alt	17957	18746
chr19_KI270890v1_alt	175945	176186
chr2_KI270771v1_alt	76550	76769
chr6_GL000254v2_alt	4186336	4186512
chr17_JH159147v1_alt	10788	11331
chr11_KI270721v1_random	116	291
chr22_KI270737v1_random	81686	82874
chr11_GL383547v1_alt	1416	1558
chr3_KI270924v1_alt	43929	44067
chr8_KI270820v1_alt	7366	7727
chr12_GL383550v2_alt	28308	28546
chr7_KI270805v1_alt	199438	199693
chr10_KI270825v1_alt	20264	20714
chr19_KI270868v1_alt	34311	34697
chr2_KI270767v1_alt	39985	40126
chr5_GL339449v2_alt	210711	210951
chr10_KI270825v1_alt	2825	3515
chr13_KI270840v1_alt	40707	41498
chr22_KI270878v1_alt	171711	171943
chr10_KI270825v1_alt	66607	66973
chr1_KI270759v1_alt	157981	158565
chr9_KI270720v1_random	24740	26527
chr12_KI270833v1_alt	8307	8467
chr16_KI270728v1_random	1226941	1227183
chr15_GL383555v2_alt	313373	313605
chr22_KB663609v1_alt	48937	49075
chr22_KI270731v1_random	86152	86313
chr18_GL383570v1_alt	127974	128186
chr14_KI270725v1_random	17503	17693
chr6_KB021644v2_alt	33884	34106
chr4_GL000008v2_random	59055	61049
chr5_KI270897v1_alt	562881	563401
chr17_JH159146v1_alt	13153	14340
chr10_KI270824v1_alt	16018	16169
chr20_GL383577v2_alt	71324	72051
chr2_KI270772v1_alt	16309	17242
chr5_KI270898v1_alt	110881	111531
chr4_KI270785v1_alt	115526	116130
chr6_GL000250v2_alt	819316	819581
chr3_KI270779v1_alt	73612	73868
chr5_GL383530v1_alt	98399	98742
chr17_KI270860v1_alt	41218	41978
chr19_KI270933v1_alt	80798	87390
chr2_KI270893v1_alt	129032	129324
chr10_GL383546v1_alt	251938	252293
chr12_GL383553v2_alt	142004	142339
chr19_GL383574v1_alt	83451	83734
chr5_GL383530v1_alt	70195	70445
chr19_KI270920v1_alt	87573	87885
chr19_KI270868v1_alt	19843	20017
chr4_KI270788v1_alt	67367	67666
chr20_KI270870v1_alt	182771	183051
chr1_KI270706v1_random	98794	98981
chr5_GL383531v1_alt	124187	124272
chr19_KI270865v1_alt	27350	27767
chr15_KI270850v1_alt	409447	409812
chr16_GL383556v1_alt	164594	164702
chr12_KI270835v1_alt	67792	67956
chr2_KI270770v1_alt	35387	36091
chr18_KI270863v1_alt	80883	81275
chr17_GL000258v2_alt	57622	57732
chr17_GL000258v2_alt	1122512	1122678
chr17_JH159146v1_alt	268664	270116
chr8_KI270811v1_alt	137789	138460
chr1_KI270763v1_alt	663413	663783
chr6	60973188	60973717
chr8_KI270814v1_alt	93828	94106
chr19_KI270929v1_alt	147533	147711
chr15_KI270851v1_alt	98129	98489
chr4_KI270788v1_alt	102948	103039
chr12_GL877876v1_alt	288049	288237
chr15_KI270905v1_alt	783314	783407
chr11_KI270927v1_alt	198003	203309
chr1_KI270707v1_random	10166	10530
chr22_KI270737v1_random	70572	70814
chr1_KI270710v1_random	9496	10229
chr17_KI270857v1_alt	2647399	2647585
chr13_KI270838v1_alt	65822	68342
chr19_KI270923v1_alt	73002	73334
chr19_KI270915v1_alt	63730	64237
chr5_GL000208v1_random	62894	63085
chr17_KI270859v1_alt	12191	12931
chr6_GL000256v2_alt	1895204	1895277
chr15_GL383555v2_alt	378329	378435
chr19_GL949751v2_alt	965228	965449
chr16_KI270853v1_alt	4604	6603
chrM	6051	6406
chr18_KI270863v1_alt	10840	11964
chr12_KI270834v1_alt	22146	27949
chr18_KI270863v1_alt	60552	61635
chr19_KI270885v1_alt	52382	52555
chr22_KI270928v1_alt	30453	32196
chr5_KI270791v1_alt	173598	173752
chr6_KI270800v1_alt	161663	161948
chr17_GL383566v1_alt	38336	45452
chr8_KI270816v1_alt	197263	197612
chr4_KI270788v1_alt	43351	43549
chr3_KI270777v1_alt	78026	78128
chr14_KI270844v1_alt	120556	121064
chr10_GL383546v1_alt	81011	81219
chr19_KI270921v1_alt	215930	216057
chr12_GL383551v1_alt	160439	160565
chr6_KB021644v2_alt	174945	175125
chr2_KI270769v1_alt	16827	17202
chr15_KI270851v1_alt	256088	256425
chr21_KI270874v1_alt	2588	2885
chr7_KI270805v1_alt	4584	4720
chr1_KI270706v1_random	170607	170764
chr5_KI270794v1_alt	135857	136348
chr6_GL000251v2_alt	1782072	1782195
chr4_GL383527v1_alt	13707	13825
chr11_KI270830v1_alt	112026	112947
chr3_KI270784v1_alt	120993	121198
chr9_KI270718v1_random	10935	11329
chr15_KI270906v1_alt	10666	10924
chr18_GL383570v1_alt	41846	42237
chr8_KI270820v1_alt	11528	11750
chr13_KI270843v1_alt	79347	79682
chr21_GL383579v2_alt	114946	115081
chr6_GL000256v2_alt	2382203	2383351
chr13_KI270843v1_alt	66863	72011
chr15_KI270906v1_alt	186682	186843
chr12_KI270833v1_alt	74352	74659
chr11_KI270830v1_alt	120237	120468
chr11_KI270721v1_random	74218	74891
chr17_KI270857v1_alt	561061	561355
chr11_GL383547v1_alt	136493	136811
chr2_GL383522v1_alt	88420	88731
chr1_KI270892v1_alt	104887	105971
chr6_GL383533v1_alt	73269	73716
chr8_KI270816v1_alt	128012	128241
chr22_KB663609v1_alt	58789	59065
chr9_KI270719v1_random	48338	48895
chr7_KI270808v1_alt	165117	165314
chr8_KI270810v1_alt	222346	222633
chr1_KI270764v1_alt	27236	27369
chr19_KI270882v1_alt	112271	112640
chr2_KI270776v1_alt	167569	168355
chr21_GL383581v2_alt	39871	39960
chr12_GL383552v1_alt	40132	40433
chr11_GL383547v1_alt	62549	63092
chr16_KI270856v1_alt	25511	25876
chr4_KI270786v1_alt	35654	35981
chr16_KI270854v1_alt	71028	71487
chr2_KI270772v1_alt	108342	108595
chr12_GL383551v1_alt	2235	2913
chr7_KI270808v1_alt	57382	57739
chr19_KI270918v1_alt	45740	46081
chr16_GL383557v1_alt	55642	55875
chr13_KI270842v1_alt	30000	30312
chr6_KI270758v1_alt	28395	28519
chr17_KI270862v1_alt	318887	319063
chr12_KI270835v1_alt	135549	136252
chr20_KI270871v1_alt	26955	27278
chr17_JH159147v1_alt	22688	22910
chr6_GL383533v1_alt	115732	115882
chr11_KI270721v1_random	13138	13411
chr19_GL383573v1_alt	4541	4961
chr17_KI270910v1_alt	76216	76500
chr6_KI270798v1_alt	72727	72981
chr3_KI270778v1_alt	100109	100211
chr8_KI270813v1_alt	152516	152761
chr18_GL383570v1_alt	128167	129333
chr10	46162054	46162389
chr19_KI270916v1_alt	70186	70297
chr4_KI270785v1_alt	68529	68864
chr15_KI270905v1_alt	1953720	1954139
chr17_GL383563v3_alt	214281	215001
chr5_KI270792v1_alt	17368	17873
chr19_KI270914v1_alt	63404	63545
chr17_GL383566v1_alt	20039	20528
chr19_GL383575v2_alt	20817	21113
chr15_KI270848v1_alt	228095	228442
chrX_KI270881v1_alt	141364	141648
chr22_KI270879v1_alt	45044	45408
chr18_KI270864v1_alt	55167	55284
chrY_KI270740v1_random	393	511
chr3_KI270935v1_alt	23706	24064
chr11_KI270902v1_alt	22853	23172
chr6_GL000253v2_alt	192550	193644
chr1_KI270762v1_alt	70092	70440
chr7_KI270899v1_alt	27422	27484
chr15_KI270852v1_alt	161741	162019
chr11_KI270832v1_alt	138327	138979
chr4_GL383527v1_alt	75164	75364
chr6_KI270798v1_alt	231268	231402
chr13_KI270839v1_alt	70428	70627
chr1_KI270760v1_alt	92043	93097
chr19_KI270884v1_alt	69960	70662
chr3_KI270780v1_alt	166084	166745
chr21_GL383579v2_alt	156964	157630
chr5_GL383530v1_alt	30657	31031
chr15_KI270727v1_random	283814	284936
chr17_KI270857v1_alt	2561148	2561429
chr14_KI270726v1_random	38444	38755
chr12_GL877876v1_alt	8562	8916
chr19_KI270866v1_alt	34895	35267
chr13_KI270840v1_alt	13925	14237
chr8_KI270813v1_alt	248545	249978
chr10_KI270824v1_alt	16164	16710
chr17_GL383565v1_alt	103862	104157
chr17_KI270907v1_alt	17763	18118
chr11_KI270826v1_alt	83532	83882
chr6_GL383533v1_alt	39418	39780
chr4_KI270785v1_alt	93448	93653
chr3_KI270895v1_alt	147698	148122
chr20_KI270871v1_alt	48003	48562
chr19_KI270882v1_alt	101044	101356
chr19_KI270917v1_alt	186649	187152
chrX_KI270881v1_alt	129651	129851
chr19_KI270883v1_alt	148018	157499
chr19_KI270884v1_alt	51069	51391
chr2_KI270774v1_alt	186273	187308
chr7_KI270808v1_alt	59161	59434
chr19_KI270933v1_alt	144603	146140
chr2_KI270771v1_alt	31032	32266
chr8_KI270821v1_alt	10008	10403
chr9_GL383539v1_alt	27588	27968
chr11_JH159137v1_alt	180670	180828
chr3_KI270924v1_alt	133083	133446
chr19_KI270890v1_alt	172097	172284
chr8_KI270818v1_alt	137107	137246
chr17_KI270859v1_alt	33075	33184
chr17_KI270859v1_alt	31756	32742
chr6_KI270799v1_alt	150181	150287
chr2_GL582966v2_alt	31377	31530
chr7_KI270808v1_alt	194410	194721
chr17_GL000258v2_alt	1725820	1726051
chr22_KI270739v1_random	22031	22694
chr22_KI270879v1_alt	70240	70746
chr5_KI270795v1_alt	2755	3250
chr16_GL383557v1_alt	61422	61816
chr14_KI270846v1_alt	938957	940346
chr17_GL383564v2_alt	110058	110228
chr14_KI270722v1_random	135860	136201
chr4_GL383527v1_alt	154655	155011
chr22_GL383582v2_alt	126551	126643
chr16_GL383556v1_alt	111215	111568
chr17_KI270857v1_alt	2329399	2329523
chr12_GL877875v1_alt	93641	95250
chr14_KI270846v1_alt	252940	255780
chr3_KI270937v1_alt	50626	51343
chr19_KI270891v1_alt	64353	64519
chr15_KI270852v1_alt	149411	149534
chrX_KI270913v1_alt	32883	33198
chr22_KI270878v1_alt	64930	65075
chr8_KI270818v1_alt	52589	52980
chr16_GL383557v1_alt	17059	17483
chr14_KI270723v1_random	22126	28766
chr11_JH159137v1_alt	184616	185750
chr7_KI270804v1_alt	28491	28694
chr12_GL383549v1_alt	71403	71554
chr19_GL949747v2_alt	641188	641752
chr14_KI270722v1_random	74601	75390
chr17_GL383565v1_alt	40361	41604
chr6_GL383533v1_alt	62979	63172
chr5_KI270791v1_alt	9051	9798
chr19_KI270930v1_alt	67405	67647
chr7_KI270804v1_alt	109784	110374
chr1_GL383519v1_alt	96671	96772
chr6_GL000255v2_alt	3506691	3506796
chr7_KI270805v1_alt	91575	91707
chr7_GL383534v2_alt	102399	102682
chr8_KI270815v1_alt	34614	34832
chr17_KI270862v1_alt	129801	130285
chr1_KI270765v1_alt	53191	54288
chr12_GL383553v2_alt	53140	53290
chr3_KI270935v1_alt	111540	111713
chr20_KI270870v1_alt	69178	69289
chr5_KI270792v1_alt	26080	26411
chr18_GL383571v1_alt	25511	25843
chr17_KI270860v1_alt	118952	119102
chr14_GL000194v1_random	167508	168978
chr12_KI270837v1_alt	23267	24496
chr18_KI270911v1_alt	101567	101940
chr17_KI270857v1_alt	2868006	2868124
chr15_GL383554v1_alt	48796	48881
chr19_KI270890v1_alt	34674	34975
chr22_KI270731v1_random	43122	43265
chr5_KI270791v1_alt	9746	10190
chr9_KI270717v1_random	22615	22956
chr2_KI270769v1_alt	54340	55088
chr1_KI270763v1_alt	55627	56254
chr3_KI270784v1_alt	30995	31402
chr3_KI270924v1_alt	48674	48760
chr14_GL000225v1_random	84445	84653
chr15_KI270906v1_alt	188801	189155
chr19_GL383573v1_alt	206842	207189
chr3_GL000221v1_random	148235	149119
chr16_KI270854v1_alt	50793	51924
chr1_KI270763v1_alt	298436	298786
chr19_GL383573v1_alt	377600	381571
chr13_KI270838v1_alt	47042	47266
chr10_GL383546v1_alt	107984	108246
chr2_KI270774v1_alt	34362	34714
chr22_KI270734v1_random	24661	24879
chr11_KI270830v1_alt	4036	4202
chr11_JH159136v1_alt	169585	169847
chr18_GL383570v1_alt	141933	142400
chr19_KI270919v1_alt	61513	61675
chr22_KI270879v1_alt	233375	233599
chr6_KI270800v1_alt	161461	161603
chr19_KI270868v1_alt	52456	52951
chr21_GL383581v2_alt	28824	29182
chr19_KI270891v1_alt	65684	66003
chr8_KI270811v1_alt	3732	4537
chr18_GL383570v1_alt	163136	163257
chr11_KI270830v1_alt	172843	173143
chr19_KI270921v1_alt	242361	246204
chr1_GL383518v1_alt	154733	154941
chr1_KI270706v1_random	150904	151261
chr9_KI270717v1_random	28236	28569
chr7_KI270807v1_alt	13955	14098
chr22_GL383583v2_alt	36703	38088
chr6_KI270758v1_alt	58257	58627
chr20_KI270870v1_alt	167791	168885
chr18_GL383568v1_alt	67376	67549
chr19_KI270868v1_alt	28144	29245
chr6_KI270758v1_alt	24419	24625
chr19_KI270867v1_alt	8791	10275
chr14_KI270845v1_alt	126865	126924
chr3_KI270924v1_alt	98965	99186
chr19_KI270915v1_alt	30149	30757
chr11_KI270832v1_alt	65110	65277
chr10_GL383546v1_alt	193038	193444
chr2_GL383521v1_alt	98392	98740
chr11_JH159137v1_alt	97256	98227
chr22_KI270737v1_random	67841	68152
chr19_KI270932v1_alt	95261	95807
chr12_GL877875v1_alt	155519	155608
chr17_JH159148v1_alt	40021	40460
chr4_KI270785v1_alt	72539	72848
chr4_KI270925v1_alt	181531	181733
chr2_KI270773v1_alt	64547	64707
chr20_GL383577v2_alt	41699	47390
chr6_GL383533v1_alt	55270	55427
chr6_KI270798v1_alt	114990	115562
chrY_KI270740v1_random	14136	14420
chr5_GL000208v1_random	28986	29934
chr19_KI270931v1_alt	7545	8600
chrX_KI270881v1_alt	63519	63663
chr1_KI270759v1_alt	95270	105302
chr19_GL949746v1_alt	929332	929587
chr17_GL383565v1_alt	132779	133091
chr19_KI270930v1_alt	126166	126378
chr12_GL877876v1_alt	306978	307083
chr11_KI270829v1_alt	145921	146058
chr14_KI270847v1_alt	1342730	1342856
chr12_KI270833v1_alt	36883	37362
chr8_KI270901v1_alt	58244	58789
chr7_KI270803v1_alt	149138	149478
chr9_GL383541v1_alt	72412	79373
chr3_KI270779v1_alt	123669	123981
chr8_KI270901v1_alt	109431	109758
chr10_KI270825v1_alt	56759	57109
chr15_KI270849v1_alt	114671	114969
chr22_GL383583v2_alt	60583	60798
chr14_KI270847v1_alt	680936	683306
chr19_KI270867v1_alt	29142	34702
chr22_KI270734v1_random	98341	98770
chr5_GL000208v1_random	72770	73945
chr1_KI270761v1_alt	115609	115923
chr8_KI270816v1_alt	221322	221658
chr18_GL383570v1_alt	56881	57027
chr19_KI270885v1_alt	129563	129820
chr5_GL000208v1_random	54093	54393
chr21_GL383580v2_alt	13340	13542
chr7_KI270806v1_alt	2159	2874
chr5_GL000208v1_random	39541	39891
chr12_KI270836v1_alt	28558	28824
chr9_KI270720v1_random	35120	35343
chr3_KI270780v1_alt	209642	209766
chr6_GL000251v2_alt	367535	367697
chr17_JH159146v1_alt	222589	222715
chr15_KI270727v1_random	136329	136524
chr19_KI270923v1_alt	123845	124033
chr1_KI270766v1_alt	195006	195199
chr9_GL383539v1_alt	55505	55845
chr4_KI270789v1_alt	48091	49105
chr4_KI270790v1_alt	175538	175722
chr1_GL383520v2_alt	162408	162487
chr19_GL949752v1_alt	706509	706729
chr6_KI270800v1_alt	163674	163859
chr6_GL000253v2_alt	1842396	1842782
chr4_GL000008v2_random	107947	108163
chr19_KI270921v1_alt	125271	125595
chr17_KI270910v1_alt	128576	129004
chr5_KI270793v1_alt	57928	58069
chr17_GL383563v3_alt	137126	137947
chr7_KI270805v1_alt	82278	87614
chr22_KI270739v1_random	57761	57913
chr8_KI270900v1_alt	262208	262815
chr19_KI270919v1_alt	155661	155772
chr12_GL877875v1_alt	141627	141986
chr8_KI270815v1_alt	71353	71537
chr3_KI270782v1_alt	69643	70045
chr19_KI270885v1_alt	80342	80771
chr2_KI270893v1_alt	32685	37054
chr2_GL383521v1_alt	51140	51271
chr1_KI270763v1_alt	632615	632804
chr22_KB663609v1_alt	46172	46576
chr22_KI270739v1_random	23545	23801
chr3_GL000221v1_random	20561	20625
chr2_KI270768v1_alt	97085	97953
chr17_KI270908v1_alt	432483	432776
chr19_GL383573v1_alt	318481	319196
chr21_GL383581v2_alt	65112	65624
chr3_KI270895v1_alt	7993	9062
chr4_KI270787v1_alt	89045	89646
chr14_KI270724v1_random	17100	17318
chr15_KI270849v1_alt	134647	137594
chr7_KI270803v1_alt	63310	64504
chr13_KI270840v1_alt	161760	162681
chr5_KI270793v1_alt	56728	56966
chr5_KI270793v1_alt	21914	22170
chr19_GL383574v1_alt	100159	101435
chr11_KI270927v1_alt	108436	109179
chr17_GL000205v2_random	172455	172871
chr17_GL000258v2_alt	1801499	1801601
chr8_KI270900v1_alt	304594	304963
chr13_KI270842v1_alt	3764	3996
chr21_KI270874v1_alt	16391	17035
chr5_GL383532v1_alt	70650	70855
chr19_KI270916v1_alt	137025	143513
chr7_KI270807v1_alt	24752	24913
chr17_KI270857v1_alt	2287039	2287180
chr22_GL383582v2_alt	87717	88023
chr2_KI270716v1_random	82290	82359
chr11_KI270902v1_alt	89278	89648
chr21_GL383579v2_alt	4050	4416
chr17_KI270859v1_alt	83043	83395
chr6_GL000255v2_alt	338858	339228
chr2_KI270716v1_random	989	1080
chr19_KI270882v1_alt	178311	178530
chr1_GL383520v2_alt	53122	53185
chr4_KI270787v1_alt	15551	15738
chr11_KI270927v1_alt	138255	142151
chr12_KI270836v1_alt	16806	17155
chr4_GL383527v1_alt	36990	37325
chr17_GL000205v2_random	70426	70627
chr19_KI270882v1_alt	99545	100177
chr2_KI270774v1_alt	69197	69564
chr12_KI270904v1_alt	568102	568512
chr5_KI270898v1_alt	9545	9899
chr19_GL383574v1_alt	116027	116147
chr6_GL000252v2_alt	689039	697434
chr19_GL949753v2_alt	170194	170487
chr14_GL000009v2_random	151648	151921
chr4_KI270790v1_alt	174900	175642
chr7_KI270807v1_alt	61725	62034
chr3_KI270782v1_alt	84259	85963
chr12_KI270837v1_alt	7157	7475
chr2_KI270769v1_alt	80566	80758
chr4_GL000257v2_alt	548027	567236
chr15_KI270905v1_alt	4540665	4540806
chr2_KI270775v1_alt	71980	72072
chr17_GL383564v2_alt	55760	56037
chr22_KI270731v1_random	142984	143343
chr22_KI270878v1_alt	159673	160451
chr6_KI270799v1_alt	124433	124895
chr19_KI270888v1_alt	23917	24467
chr19_KI270918v1_alt	25590	25944
chr19_KI270930v1_alt	197906	198671
chr10_KI270824v1_alt	89924	95033
chr4_GL383527v1_alt	82068	82151
chr22_KI270735v1_random	32526	33429
chr5_KI270792v1_alt	163709	164074
chr9_KI270718v1_random	29919	30140
chr19_KI270888v1_alt	120656	120873
chr11_GL383547v1_alt	131282	131618
chr3_KI270777v1_alt	89563	89881
chr22_KI270875v1_alt	77954	78058
chr17_GL383566v1_alt	7929	8096
chr15_KI270906v1_alt	156803	157142
chr17_KI270862v1_alt	146244	146382
chr19_KI270917v1_alt	148353	148542
chr22_KI270875v1_alt	65510	65875
chr18_GL383572v1_alt	46311	46490
chr22_KI270733v1_random	24008	24184
chr11_KI270830v1_alt	175069	175259
chr9_GL383539v1_alt	90784	90991
chr4_KI270785v1_alt	8859	9105
chr12_KI270904v1_alt	203335	203560
chr11_KI270831v1_alt	73504	74962
chr15_KI270848v1_alt	26815	27146
chr6_GL000253v2_alt	131838	131976
chr11_JH159137v1_alt	150747	150938
chr11_JH159137v1_alt	120847	121132
chr1_GL383519v1_alt	44177	44567
chr15_KI270906v1_alt	116963	117056
chr8_KI270822v1_alt	456925	457367
chr14_GL000225v1_random	169144	169274
chr19_KI270889v1_alt	168381	168716
chr22_KI270737v1_random	21353	21459
chr3_KI270937v1_alt	145607	145932
chr19_KI270889v1_alt	73836	74201
chr13_KI270841v1_alt	111645	111963
chr19_KI270922v1_alt	6678	6778
chr18_KI270863v1_alt	25073	25234
chr18_KI270863v1_alt	115343	115657
chr19_KI270867v1_alt	115173	115716
chr2_GL383521v1_alt	110367	110647
chr22_KI270875v1_alt	152074	152183
chr12_KI270904v1_alt	572016	572165
chr19_KI270885v1_alt	32594	33663
chrX_KI270880v1_alt	93704	94278
chr9_KI270719v1_random	28909	29284
chr5_KI270796v1_alt	99022	103898
chr19_KI270932v1_alt	16685	23166
chr22_KI270738v1_random	94953	95172
chr22_GL383582v2_alt	51524	51738
chr19_KI270865v1_alt	5644	6024
chr18_KI270864v1_alt	48587	48656
chr18_GL383568v1_alt	75816	76128
chr8_KI270812v1_alt	203625	204094
chr4_KI270785v1_alt	81888	83016
chr17_GL383566v1_alt	49452	49979
chr1_KI270711v1_random	11764	11906
chr20_KI270869v1_alt	117838	117934
chr19_KI270866v1_alt	28996	29254
chr14_KI270845v1_alt	99710	100552
chr14_KI270725v1_random	117077	117307
chr18_KI270912v1_alt	87605	88086
chr8_KI270819v1_alt	75447	75629
chr12_GL383551v1_alt	6002	6249
chr12_GL383553v2_alt	111193	111516
chr11_KI270903v1_alt	45168	45902
chr4_KI270787v1_alt	99205	99493
chr15_KI270849v1_alt	158807	159235
chr4_KI270925v1_alt	34596	37613
chr19_KI270866v1_alt	34961	35329
chr1_KI270708v1_random	40395	44444
chr22_GL383582v2_alt	28716	29014
chr8_KI270816v1_alt	273799	273995
chr22_KI270732v1_random	17666	18032
chr9_KI270718v1_random	25092	26685
chr4_KI270789v1_alt	194325	194394
chr14_GL000194v1_random	151356	151725
chrY_KI270740v1_random	5230	5554
chr8_KI270818v1_alt	125949	126296
chr12_GL383552v1_alt	61132	61321
chr3_KI270937v1_alt	41430	41659
chr1_GL383518v1_alt	91915	92057
chr19_GL000209v2_alt	96696	97104
chr6_GL000252v2_alt	4039277	4039653
chr20_KI270871v1_alt	33687	34370
chr5_KI270795v1_alt	20656	21008
chr12_KI270904v1_alt	126398	126509
chr15_KI270851v1_alt	225210	226423
chr4_GL000257v2_alt	70884	71106
chr17_KI270730v1_random	15943	16399
chr6_GL000252v2_alt	2773613	2773796
chr11_GL383547v1_alt	91241	91314
chr1_KI270706v1_random	20387	20635
chr6_GL000256v2_alt	1080726	1081769
chr22_KI270876v1_alt	94311	97984
chr17_GL000258v2_alt	76850	76993
chr15_GL383555v2_alt	299682	300206
chr2_KI270894v1_alt	196178	196350
chr15_KI270852v1_alt	178413	178704
chr12_GL383551v1_alt	96768	96997
chr15_KI270852v1_alt	165093	165457
chr6_GL000252v2_alt	1736788	1736942
chr16_KI270856v1_alt	46732	47196
chr4_KI270925v1_alt	395927	397641
chr15_KI270848v1_alt	283147	283931
chr8_KI270926v1_alt	105758	106946
chr2_KI270769v1_alt	42023	42196
chr14_KI270726v1_random	42729	43456
chr7_KI270807v1_alt	87378	88631
chr12_KI270904v1_alt	131584	131801
chr19_GL949747v2_alt	125654	125981
chr6_KI270797v1_alt	183708	184006
chr10_KI270824v1_alt	99386	99540
chr1_KI270712v1_random	78071	78372
